M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,1800,1,0,0,0,0,0,34.4618,0,58.188,73.904,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.85469,0,61.413,73.167,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.70044,0,144.314,73.167,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.8961,0,145.951,73.35,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.04217,0,147.151,73.621,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.33071,0,149.401,74.537,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.61926,0,151.235,76.13,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.9078,0,152.458,78.23,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,46.22624,0,152.942,80.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.12505,0,152.942,96.855,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.53126,0,152.154,100.183,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.73714,0,151.377,101.733,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,49.02568,0,149.948,103.698,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,49.19189,0,148.863,104.581,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,53.68161,0,117.429,125.581,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,53.97016,0,115.215,126.582,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.19927,0,113.303,126.833,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.57849,0,93.27,126.833,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.86703,0,90.873,126.435,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.09614,0,89.143,125.581,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.58587,0,57.709,104.581,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.7209,0,56.815,103.879,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.86835,0,55.9,103.04,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.15689,0,54.402,101.127,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.44543,0,53.601,98.833,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.59658,0,53.492,97.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,64.49539,0,53.492,81.577,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,64.9016,0,54.28,78.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,65.03202,0,54.772,77.267,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,65.31344,0,56.166,75.351,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,56.784,75.732,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,65.58766,0,58.706,74.451,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,65.91619,0,61.413,73.881,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.76193,0,144.314,73.881,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.93878,0,145.794,74.047,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.08485,0,146.993,74.318,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.35908,0,149.124,75.206,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.6333,0,150.828,76.764,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.90753,0,151.904,78.808,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,77.15509,0,152.227,80.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,79.0539,0,152.227,96.855,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,79.42106,0,151.516,99.863,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,79.62693,0,150.739,101.413,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,80.03478,0,148.466,103.987,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,84.52451,0,117.032,124.987,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,84.79873,0,114.92,125.921,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,84.99231,0,113.303,126.119,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,87.37153,0,93.27,126.119,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,87.64575,0,90.995,125.721,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,87.83933,0,89.54,124.987,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.32906,0,58.106,103.987,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.45111,0,57.298,103.353,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.59855,0,56.383,102.514,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.87278,0,54.975,100.684,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,93.25419,0,54.207,97.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.153,0,54.207,81.577,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.52016,0,54.918,78.569,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.65058,0,55.41,77.587,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.91768,0,56.749,75.78,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,94.91768,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,92.355,81.577,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.55737,0,92.847,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.62714,0,94.182,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.84023,0,92.355,84.242,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.97945,0,92.355,86.907,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.34826,0,95.518,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.41804,0,96.853,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.94257,0,92.355,89.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.08178,0,92.355,92.236,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.76204,0,98.189,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.83181,0,99.524,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.66779,0,92.355,94.901,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.80701,0,92.355,97.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.7987,0,100.86,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.86848,0,102.195,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.90922,0,93.27,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.97899,0,94.605,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.01973,0,103.531,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.0895,0,104.866,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.13024,0,95.941,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.20001,0,97.276,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.24075,0,106.202,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.31052,0,107.538,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.35126,0,98.612,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.42103,0,99.947,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.46177,0,108.873,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.53154,0,110.209,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.57228,0,101.283,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.64205,0,102.618,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.68279,0,111.544,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.75256,0,112.88,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.7933,0,103.954,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.86308,0,105.289,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.88797,0,114.079,80.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.02718,0,114.079,83.531,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.89636,0,106.625,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.96613,0,107.96,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.67958,0,114.079,86.196,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.8188,0,114.079,88.861,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.37652,0,109.296,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.4463,0,110.632,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.84831,0,114.079,91.525,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.98752,0,114.079,94.19,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.23381,0,111.967,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.37068,0,114.079,96.855,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.46124,0,113.303,98.404,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,20.46124,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,113.303,119.404,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.59056,0,114.079,117.855,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.72743,0,111.967,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.97372,0,114.079,115.19,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.11293,0,114.079,112.525,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.51494,0,110.632,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.58472,0,109.296,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.14244,0,114.079,109.861,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.28166,0,114.079,107.196,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.99511,0,107.96,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.06488,0,106.625,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.93406,0,114.079,104.531,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.07327,0,114.079,101.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.09816,0,105.289,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.16794,0,103.954,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.20868,0,112.88,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.27845,0,111.544,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.31919,0,102.618,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.38896,0,101.283,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.4297,0,110.209,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.49947,0,108.873,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.54021,0,99.947,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.60998,0,98.612,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.65072,0,107.538,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.72049,0,106.202,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.76123,0,97.276,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.831,0,95.941,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.87174,0,104.866,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.94151,0,103.531,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.98225,0,94.605,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.05203,0,93.27,119.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.09276,0,102.195,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.16254,0,100.86,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.15423,0,92.355,118.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.29345,0,92.355,115.901,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.12943,0,99.524,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.1992,0,98.189,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.87946,0,92.355,113.236,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.01867,0,92.355,110.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.5432,0,96.853,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.61298,0,95.518,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.98179,0,92.355,107.907,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.12101,0,92.355,105.242,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.3341,0,94.182,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.40387,0,92.847,101.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.46124,0,92.355,102.577,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,20.46124,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,81.869,98.404,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.59056,0,82.645,96.855,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.72743,0,80.533,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.97372,0,82.645,94.19,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.11293,0,82.645,91.525,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.51494,0,79.198,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.58472,0,77.862,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.14244,0,82.645,88.861,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.28166,0,82.645,86.196,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.99511,0,76.526,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.06488,0,75.191,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.93406,0,82.645,83.531,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.07327,0,82.645,80.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.09816,0,73.855,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.16794,0,72.52,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.20868,0,81.446,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.27845,0,80.11,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.31919,0,71.184,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.38896,0,69.849,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.4297,0,78.775,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.49947,0,77.439,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.54021,0,68.513,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.60998,0,67.178,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.65072,0,76.104,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.72049,0,74.768,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.76123,0,65.842,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.831,0,64.507,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.87174,0,73.432,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.94151,0,72.097,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.98225,0,63.171,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.05203,0,61.836,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.09276,0,70.761,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.16254,0,69.426,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.15423,0,60.921,97.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.29345,0,60.921,94.901,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.12943,0,68.09,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.1992,0,66.755,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.87946,0,60.921,92.236,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.01867,0,60.921,89.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.5432,0,65.419,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.61298,0,64.084,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.98179,0,60.921,86.907,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.12101,0,60.921,84.242,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.3341,0,62.748,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.40387,0,61.413,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.46124,0,60.921,81.577,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,20.46124,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,123.789,81.577,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.55737,0,124.281,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.62714,0,125.616,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.84023,0,123.789,84.242,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.97945,0,123.789,86.907,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.34826,0,126.952,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.41804,0,128.287,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.94257,0,123.789,89.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.08178,0,123.789,92.236,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.76204,0,129.623,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.83181,0,130.958,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.66779,0,123.789,94.901,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.80701,0,123.789,97.565,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.7987,0,132.294,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.86848,0,133.629,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.90922,0,124.704,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.97899,0,126.039,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.01973,0,134.965,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.0895,0,136.3,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.13024,0,127.375,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.20001,0,128.71,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.24075,0,137.636,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.31052,0,138.972,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.35126,0,130.046,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.42103,0,131.381,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.46177,0,140.307,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.53154,0,141.643,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.57228,0,132.717,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.64205,0,134.052,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.68279,0,142.978,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.75256,0,144.314,80.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.7933,0,135.388,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.86308,0,136.723,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.88797,0,145.513,80.867,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.02718,0,145.513,83.531,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.89636,0,138.059,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.96613,0,139.394,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.67958,0,145.513,86.196,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.8188,0,145.513,88.861,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.37652,0,140.73,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.4463,0,142.066,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.84831,0,145.513,91.525,0,0,0,No
