M107,M220,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,0,1,0,0,0,0,0,91.23649,0,109.477,93.559,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,91.28514,0,109.477,94.468,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,91.58353,0,105.532,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,91.63217,0,104.622,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,91.99936,0,109.477,95.378,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.04801,0,109.477,96.287,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.48399,0,103.713,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,92.53264,0,102.803,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,93.03742,0,109.477,97.197,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,93.08607,0,109.477,98.107,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,93.65965,0,101.893,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,93.7083,0,100.984,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,94.35068,0,109.477,99.016,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,94.39933,0,109.477,99.926,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.11051,0,100.074,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.15915,0,99.164,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.93913,0,109.477,100.836,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,95.98778,0,109.477,101.745,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,96.83656,0,98.255,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,96.88521,0,97.345,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,97.80278,0,109.477,102.655,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,97.85143,0,109.477,103.564,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,98.83781,0,96.436,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,98.88646,0,95.526,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,99.94163,0,109.477,104.474,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,99.99028,0,109.477,105.384,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,101.11425,0,94.616,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,101.1629,0,93.707,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,102.35568,0,109.477,106.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,102.40432,0,109.477,107.203,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,103.6659,0,92.797,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,103.71455,0,91.888,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,105.04492,0,109.477,108.112,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,105.09357,0,109.477,109.022,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,106.49274,0,90.978,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,106.52714,0,90.523,90.978,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,107.92631,0,109.022,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,107.97495,0,108.112,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,109.30532,0,90.523,91.888,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,109.35397,0,90.523,92.797,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,110.61554,0,107.203,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,110.66419,0,106.293,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,111.85696,0,90.523,93.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,111.90561,0,90.523,94.616,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,113.02958,0,105.384,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,113.07823,0,104.474,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,114.1334,0,90.523,95.526,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,114.18205,0,90.523,96.436,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,115.16842,0,103.564,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,115.21707,0,102.655,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,116.13465,0,90.523,97.345,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,116.18329,0,90.523,98.255,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,117.03207,0,101.745,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,117.08072,0,100.835,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,117.86069,0,90.523,99.165,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,117.90934,0,90.523,100.074,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,118.62052,0,99.926,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,118.66917,0,99.016,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,119.31154,0,90.523,100.984,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,119.36019,0,90.523,101.893,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,119.93377,0,98.107,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,119.98242,0,97.197,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,120.4872,0,90.523,102.803,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,120.53585,0,90.523,103.713,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,120.97183,0,96.287,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,121.02047,0,95.378,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,121.38766,0,90.523,104.622,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,121.4363,0,90.523,105.532,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,121.73469,0,94.468,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,121.78333,0,93.559,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.01292,0,90.523,106.441,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.06156,0,90.523,107.351,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.22235,0,92.649,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.271,0,91.739,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.36298,0,90.523,108.261,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.41163,0,90.523,109.17,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,122.43481,0,90.83,109.477,0,0,0,No
0,0,193.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
0,0,0,0,0,4800,1,0.9,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.8,109.8,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,123.01676,0,90.2,109.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,123.59871,0,90.2,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,124.18066,0,109.8,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,124.76083,0,109.8,109.74,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.17,109.477,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,124.78402,0,109.477,109.17,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,124.83267,0,109.477,108.261,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,124.92465,0,108.261,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,124.9733,0,107.351,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.13409,0,109.477,107.351,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.18274,0,109.477,106.441,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.41232,0,106.441,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.46097,0,105.532,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.75935,0,109.477,105.532,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,125.808,0,109.477,104.622,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,126.17519,0,104.622,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,126.22383,0,103.713,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,126.65982,0,109.477,103.713,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,126.70847,0,109.477,102.803,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,127.21325,0,102.803,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,127.2619,0,101.893,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,127.83548,0,109.477,101.893,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,127.88413,0,109.477,100.984,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,128.52651,0,100.984,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,128.57515,0,100.074,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,129.28633,0,109.477,100.074,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,129.33498,0,109.477,99.164,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,130.11496,0,99.164,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,130.16361,0,98.255,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,131.01239,0,109.477,98.255,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,131.06103,0,109.477,97.345,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,131.97861,0,97.345,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,132.02726,0,96.436,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,133.01364,0,109.477,96.436,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,133.06228,0,109.477,95.526,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,134.11746,0,95.526,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,134.16611,0,94.616,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,135.29008,0,109.477,94.616,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,135.33873,0,109.477,93.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,136.5315,0,93.707,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,136.58015,0,92.797,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,137.84173,0,109.477,92.797,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,137.89037,0,109.477,91.888,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,139.22075,0,91.888,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,139.26939,0,90.978,109.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,140.66857,0,109.477,90.978,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,140.70297,0,109.022,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,142.10213,0,90.523,109.022,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,142.15078,0,90.523,108.112,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,143.48115,0,108.112,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,143.5298,0,107.203,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,144.79137,0,90.523,107.203,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,144.84002,0,90.523,106.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,146.03279,0,106.293,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,146.08144,0,105.384,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,147.20541,0,90.523,105.384,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,147.25406,0,90.523,104.474,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,148.30923,0,104.474,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,148.35788,0,103.564,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,149.34425,0,90.523,103.564,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,149.3929,0,90.523,102.655,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,150.31047,0,102.655,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,150.35912,0,101.745,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,151.2079,0,90.523,101.745,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,151.25654,0,90.523,100.835,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,152.03652,0,100.835,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,152.08517,0,99.926,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,152.79635,0,90.523,99.926,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,152.84499,0,90.523,99.016,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,153.48737,0,99.016,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,153.53602,0,98.107,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,154.1096,0,90.523,98.107,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,154.15825,0,90.523,97.197,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,154.66303,0,97.197,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,154.71167,0,96.287,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.14765,0,90.523,96.287,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.1963,0,90.523,95.378,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.56348,0,95.378,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.61213,0,94.468,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.91051,0,90.523,94.468,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,155.95916,0,90.523,93.559,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.18874,0,93.559,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.23739,0,92.649,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.39818,0,90.523,92.649,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.44682,0,90.523,91.739,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.53881,0,91.739,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.58746,0,90.83,90.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,156.61064,0,90.523,90.83,0,0,0,No
0,0,191.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
0,0,0,0,0,4800,1,1.1,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,155.61064,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.8,109.8,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,3.08195,0,90.2,109.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.6639,0,90.2,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.24585,0,109.8,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.82602,0,109.8,109.74,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.307,109.307,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,5.79853,0,90.693,109.307,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.77105,0,90.693,90.693,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.74357,0,109.307,90.693,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.71295,0,109.307,109.247,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,7.71295,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,108.927,91.38,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.52294,0,108.62,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.57054,0,107.72,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.66081,0,108.927,92.28,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.70841,0,108.927,93.18,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.866,0,106.82,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.91361,0,105.92,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.13852,0,108.927,94.08,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.18613,0,108.927,94.979,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.47836,0,105.021,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.52597,0,104.121,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.88553,0,108.927,95.879,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.93314,0,108.927,96.779,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.36003,0,103.221,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.40763,0,102.321,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.90185,0,108.927,97.679,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.94945,0,108.927,98.579,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.51099,0,101.421,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.5586,0,100.522,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.18746,0,108.927,99.478,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.23507,0,108.927,100.378,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.93125,0,99.622,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.97886,0,98.722,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.74237,0,108.927,101.278,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.78998,0,108.927,102.178,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.62082,0,97.822,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.66842,0,96.922,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.56659,0,108.927,103.078,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.61419,0,108.927,103.978,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.57968,0,96.022,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.62729,0,95.123,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.6601,0,108.927,104.877,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.70771,0,108.927,105.777,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.80785,0,94.223,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.85545,0,93.323,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.02291,0,108.927,106.677,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.07052,0,108.927,107.577,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.30531,0,92.423,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.35292,0,91.523,91.073,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.65503,0,108.927,108.477,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.68869,0,108.477,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.9908,0,91.073,91.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,18.03841,0,91.073,92.423,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.27319,0,107.577,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.3208,0,106.677,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.48826,0,91.073,93.323,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.53587,0,91.073,94.223,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.636,0,105.777,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.68361,0,104.877,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.71642,0,91.073,95.123,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.76403,0,91.073,96.022,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.72951,0,103.978,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.77712,0,103.078,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.67528,0,91.073,96.922,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.72288,0,91.073,97.822,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.55372,0,102.178,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.60133,0,101.278,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.36484,0,91.073,98.722,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.41244,0,91.073,99.622,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.10863,0,100.378,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.15623,0,99.478,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.7851,0,91.073,100.522,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.8327,0,91.073,101.421,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.39424,0,98.579,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.44184,0,97.679,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.93605,0,91.073,102.321,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.98366,0,91.073,103.221,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.41054,0,96.779,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.45815,0,95.879,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.81771,0,91.073,104.121,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.86532,0,91.073,105.021,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.15755,0,94.979,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.20516,0,94.079,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.43007,0,91.073,105.921,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.47768,0,91.073,106.82,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.63526,0,93.18,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.68287,0,92.28,108.927,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.77313,0,91.073,107.72,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.82073,0,91.073,108.62,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.84367,0,91.38,108.927,0,0,0,No
0,0,232.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
0,0,0,0,0,4800,1,1.3,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,29.84367,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.8,109.8,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,3.08195,0,90.2,109.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.6639,0,90.2,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.24585,0,109.8,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.82602,0,109.8,109.74,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.2,109.2,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,5.37234,0,90.8,109.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.91866,0,90.8,90.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.46498,0,109.2,90.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.00951,0,109.2,109.14,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.491,109.491,0,0,0,No
0,0,0,0,0,2400,1,0,0,0,0,0,8.0012,0,90.509,109.491,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.99289,0,90.509,90.509,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.98458,0,109.491,90.509,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.97319,0,109.5,109.432,0,0,0,No
0,0,0,0,0,4800,1,1.5,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.8,109.8,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,11.55514,0,90.2,109.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.13709,0,90.2,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.71904,0,109.8,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.2992,0,109.8,109.74,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.2,109.2,0,0,0,No
0,0,0,0,0,900,1,0,0,0,0,0,13.84552,0,90.8,109.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.39184,0,90.8,90.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.93816,0,109.2,90.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.4827,0,109.2,109.14,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.491,109.491,0,0,0,No
