M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,0,1,0,0,0,0,0,8.95998,0,138.714,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.14086,0,138.316,111.178,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.32174,0,137.157,113.625,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.50262,0,135.336,115.629,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.6835,0,133.012,117.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.92269,0,129.5,117.714,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.86421,0,70.5,117.714,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.04509,0,67.822,117.316,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.22597,0,65.375,116.157,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.40685,0,63.371,114.336,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.58773,0,61.982,112.012,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.82691,0,61.286,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.9626,0,61.286,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.14349,0,61.684,88.822,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.32437,0,62.843,86.375,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.50124,0,64.623,84.415,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,65.186,84.639,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,16.67675,0,67.482,83.363,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.88156,0,70.5,82.822,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.82308,0,129.5,82.822,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.9986,0,132.097,83.22,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.17411,0,134.456,84.376,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.34963,0,136.361,86.186,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.52514,0,137.637,88.482,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.72995,0,138.178,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.86564,0,138.178,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.04116,0,137.78,111.097,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.21667,0,136.624,113.456,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.39219,0,134.814,115.361,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.5677,0,132.518,116.637,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.77251,0,129.5,117.178,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.71403,0,70.5,117.178,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.88955,0,67.903,116.78,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.06506,0,65.544,115.624,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.24058,0,63.639,113.814,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.41609,0,62.363,111.518,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.6209,0,61.822,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.7566,0,61.822,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.93211,0,62.22,88.903,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.10763,0,63.376,86.544,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.27913,0,65.144,84.683,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,65.706,84.918,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,30.44911,0,67.972,83.76,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.62014,0,70.5,83.358,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.56165,0,129.5,83.358,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.73163,0,132.013,83.755,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.90161,0,134.281,84.909,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.07159,0,136.082,86.706,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.24157,0,137.24,88.972,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.4126,0,137.642,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.54829,0,137.642,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.71827,0,137.245,111.013,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.88825,0,136.091,113.281,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.05823,0,134.294,115.082,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.22821,0,132.028,116.24,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.39923,0,129.5,116.642,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.34075,0,70.5,116.642,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.51073,0,67.987,116.245,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.68071,0,65.719,115.091,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.85069,0,63.918,113.294,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.02067,0,62.76,111.028,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.1917,0,62.358,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.32739,0,62.358,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.49737,0,62.755,88.987,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.66735,0,63.909,86.719,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.83332,0,65.664,84.961,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,66.225,85.208,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,43.99758,0,68.455,84.173,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.13547,0,70.5,83.893,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.07699,0,129.5,83.893,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.24125,0,131.926,84.291,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.4055,0,134.099,85.441,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.56976,0,135.792,87.225,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.73402,0,136.827,89.455,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.87191,0,137.107,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.00761,0,137.107,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.17186,0,136.709,110.926,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.33612,0,135.559,113.099,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.50038,0,133.775,114.792,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.66464,0,131.545,115.827,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.80253,0,129.5,116.107,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.74405,0,70.5,116.107,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.90831,0,68.074,115.709,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.07257,0,65.901,114.559,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.23682,0,64.208,112.775,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.40108,0,63.173,110.545,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.53897,0,62.893,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.67467,0,62.893,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.83892,0,63.291,89.074,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.00318,0,64.441,86.901,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.16343,0,66.181,85.25,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,66.741,85.511,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,57.32176,0,68.931,84.605,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.42726,0,70.5,84.429,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.36878,0,129.5,84.429,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.52711,0,131.837,84.826,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.68544,0,133.911,85.973,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.84377,0,135.489,87.741,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.0021,0,136.395,89.931,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.10759,0,136.571,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.24329,0,136.571,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.40162,0,136.174,110.837,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.55995,0,135.027,112.911,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.71828,0,133.259,114.489,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.87661,0,131.069,115.395,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.9821,0,129.5,115.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.92362,0,70.5,115.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.08195,0,68.163,115.174,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.24028,0,66.089,114.027,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.39861,0,64.511,112.259,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.55694,0,63.605,110.069,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.66244,0,63.429,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,69.79813,0,63.429,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,69.95646,0,63.826,89.163,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.11479,0,64.973,87.089,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.26911,0,66.696,85.551,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,67.253,85.828,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,70.49354,0,70.5,84.964,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.43506,0,129.5,84.964,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.58723,0,131.743,85.361,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.7394,0,133.713,86.504,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.89157,0,135.172,88.253,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.116,0,136.036,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.2517,0,136.036,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.40387,0,135.639,110.743,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.55604,0,134.496,112.713,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.70821,0,132.747,114.172,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,76.93264,0,129.5,115.036,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,80.87416,0,70.5,115.036,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,81.02633,0,68.257,114.639,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,81.1785,0,66.287,113.496,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,81.33067,0,64.828,111.747,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,81.5551,0,63.964,108.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,82.69079,0,63.964,91.5,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,82.84296,0,64.361,89.257,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,82.99513,0,65.504,87.287,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,83.1433,0,67.207,85.866,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,82.1433,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,129.2,108.2,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,6.40144,0,70.8,108.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.49705,0,70.8,91.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.39848,0,129.2,91.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.49009,0,129.2,108.14,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,81.707,100.725,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,12.53896,0,81.427,101.401,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.58784,0,80.982,101.982,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.63671,0,80.401,102.427,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.68559,0,79.725,102.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.73447,0,79,102.803,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.78334,0,78.275,102.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.83222,0,77.599,102.427,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.88109,0,77.018,101.982,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.92997,0,76.573,101.401,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.97885,0,76.293,100.725,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.02772,0,76.197,100,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.0766,0,76.293,99.275,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.12548,0,76.573,98.599,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.17435,0,77.018,98.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.22323,0,77.599,97.573,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.2721,0,78.275,97.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.32006,0,78.986,97.199,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.36978,0,79.725,97.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.4187,0,80.401,97.573,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.46758,0,80.982,98.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.51646,0,81.427,98.599,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.56533,0,81.707,99.275,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.61421,0,81.803,100,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.65908,0,81.715,100.666,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,118.197,100,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,13.70795,0,118.293,99.275,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.75683,0,118.573,98.599,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.80571,0,119.018,98.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.85458,0,119.599,97.573,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.90346,0,120.275,97.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.95141,0,120.986,97.199,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.00113,0,121.725,97.293,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.05006,0,122.401,97.573,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.09893,0,122.982,98.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.14781,0,123.427,98.599,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.19668,0,123.707,99.275,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.24556,0,123.803,100,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.29444,0,123.707,100.725,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.34331,0,123.427,101.401,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.39219,0,122.982,101.982,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.44107,0,122.401,102.427,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.48994,0,121.725,102.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.53882,0,121,102.803,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.58769,0,120.275,102.707,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.63657,0,119.599,102.427,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.6855,0,119.018,101.981,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.73522,0,118.568,101.389,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.78317,0,118.293,100.725,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.82804,0,118.205,100.059,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,13.82804,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,123.082,107.878,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,3.99399,0,107.326,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.04496,0,106.565,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.53896,0,122.322,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.58992,0,121.562,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.08392,0,105.805,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.13489,0,105.045,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.62888,0,120.802,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.67985,0,120.042,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.17384,0,104.285,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.22481,0,103.525,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.71881,0,119.281,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,11.76977,0,118.521,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.26377,0,102.764,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.31474,0,102.004,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.80873,0,117.761,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.8597,0,117.001,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.35369,0,101.244,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.40466,0,100.484,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.89866,0,116.241,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.94962,0,115.48,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.44362,0,99.724,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.49459,0,98.963,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.98858,0,114.72,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.03955,0,113.96,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.53354,0,98.203,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.58451,0,97.443,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.07851,0,113.2,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.12947,0,112.44,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.62347,0,96.683,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.67444,0,95.923,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.16843,0,111.679,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.2194,0,110.919,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.71339,0,95.162,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.76436,0,94.402,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.25836,0,110.159,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,30.30932,0,109.399,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,31.80332,0,93.642,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,31.85429,0,92.882,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.34828,0,108.639,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.39925,0,107.878,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.89324,0,92.122,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.94421,0,91.361,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.43821,0,107.118,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.48917,0,106.358,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.98317,0,90.601,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,38.03414,0,89.841,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.52813,0,105.598,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.5791,0,104.838,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.07309,0,89.081,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.12406,0,88.321,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.61806,0,104.077,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.66902,0,103.317,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.16302,0,87.56,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.21399,0,86.8,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.70798,0,102.557,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.75895,0,101.797,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,47.25294,0,86.04,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,47.30391,0,85.28,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.79791,0,101.037,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.84887,0,100.276,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.34287,0,84.52,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.39384,0,83.759,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,51.88783,0,99.516,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,51.9388,0,98.756,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,53.43279,0,82.999,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,53.48376,0,82.239,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.97776,0,97.996,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.02872,0,97.236,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.52272,0,81.479,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,56.57369,0,80.719,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,58.06768,0,96.475,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,58.11865,0,95.715,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,59.61264,0,79.958,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,59.66361,0,79.198,92.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.15761,0,94.955,107.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,61.20857,0,94.195,107.878,0,0,0,No
